VonArm,NachArm,Von,Bis,Pkw,Krad,Rad,Lieferfzg,Lkw,Lastzug,Bus
2,4,2/8/2022 0:45,2/8/2022 1:00,0,0,0,0,0,0,0
3,1,2/8/2022 0:45,2/8/2022 1:00,0,0,0,0,0,0,0
3,2,2/8/2022 0:45,2/8/2022 1:00,1,0,0,0,0,0,0
3,4,2/8/2022 0:45,2/8/2022 1:00,0,0,0,0,0,0,0
4,1,2/8/2022 0:45,2/8/2022 1:00,0,0,0,0,0,0,0
4,2,2/8/2022 0:45,2/8/2022 1:00,0,0,0,0,0,0,0
4,3,2/8/2022 0:45,2/8/2022 1:00,0,0,0,0,0,0,0
1,2,2/8/2022 1:00,2/8/2022 1:15,3,0,0,0,0,0,0
1,3,2/8/2022 1:00,2/8/2022 1:15,0,0,0,1,0,0,0
1,4,2/8/2022 1:00,2/8/2022 1:15,0,0,0,0,0,0,0
2,1,2/8/2022 1:00,2/8/2022 1:15,2,0,0,1,0,0,0
2,3,2/8/2022 1:00,2/8/2022 1:15,2,0,0,0,0,0,0
2,4,2/8/2022 1:00,2/8/2022 1:15,0,0,0,0,0,0,0
3,1,2/8/2022 1:00,2/8/2022 1:15,0,0,0,0,0,0,0
3,2,2/8/2022 1:00,2/8/2022 1:15,0,0,0,0,0,0,0
3,4,2/8/2022 1:00,2/8/2022 1:15,0,0,0,0,0,0,0
4,1,2/8/2022 1:00,2/8/2022 1:15,0,0,0,0,0,0,0
4,2,2/8/2022 1:00,2/8/2022 1:15,0,0,0,0,0,0,0
4,3,2/8/2022 1:00,2/8/2022 1:15,0,0,0,0,0,0,0
1,2,2/8/2022 1:15,2/8/2022 1:30,2,0,0,0,1,0,0
1,3,2/8/2022 1:15,2/8/2022 1:30,0,0,0,0,0,0,0
1,4,2/8/2022 1:15,2/8/2022 1:30,0,0,0,0,0,0,0
2,1,2/8/2022 1:15,2/8/2022 1:30,1,0,0,0,0,1,0
2,3,2/8/2022 1:15,2/8/2022 1:30,0,0,0,0,0,0,0
2,4,2/8/2022 1:15,2/8/2022 1:30,0,0,0,0,0,0,0
3,1,2/8/2022 1:15,2/8/2022 1:30,0,0,0,0,0,0,0
3,2,2/8/2022 1:15,2/8/2022 1:30,0,0,0,0,0,0,0
3,4,2/8/2022 1:15,2/8/2022 1:30,0,0,0,0,0,0,0
4,1,2/8/2022 1:15,2/8/2022 1:30,0,0,0,0,0,0,0
4,2,2/8/2022 1:15,2/8/2022 1:30,0,0,0,0,0,0,0
4,3,2/8/2022 1:15,2/8/2022 1:30,0,0,0,0,0,0,0
1,2,2/8/2022 1:30,2/8/2022 1:45,1,0,0,1,0,0,0
1,3,2/8/2022 1:30,2/8/2022 1:45,1,0,0,0,0,0,0
1,4,2/8/2022 1:30,2/8/2022 1:45,0,0,0,0,0,0,0
2,1,2/8/2022 1:30,2/8/2022 1:45,0,0,0,0,0,0,0
2,3,2/8/2022 1:30,2/8/2022 1:45,0,0,0,0,0,0,0
2,4,2/8/2022 1:30,2/8/2022 1:45,0,0,0,0,0,0,0
3,1,2/8/2022 1:30,2/8/2022 1:45,0,0,0,0,0,0,0
3,2,2/8/2022 1:30,2/8/2022 1:45,0,0,0,0,0,0,0
3,4,2/8/2022 1:30,2/8/2022 1:45,0,0,0,0,0,0,0
4,1,2/8/2022 1:30,2/8/2022 1:45,0,0,0,0,0,0,0
4,2,2/8/2022 1:30,2/8/2022 1:45,0,0,0,0,0,0,0
4,3,2/8/2022 1:30,2/8/2022 1:45,0,0,0,0,0,0,0
1,2,2/8/2022 1:45,2/8/2022 2:00,1,0,0,0,0,1,0
1,3,2/8/2022 1:45,2/8/2022 2:00,0,0,0,0,1,0,0
1,4,2/8/2022 1:45,2/8/2022 2:00,0,0,0,0,0,0,0
2,1,2/8/2022 1:45,2/8/2022 2:00,2,0,0,0,1,0,0
2,3,2/8/2022 1:45,2/8/2022 2:00,0,0,0,0,0,0,0
2,4,2/8/2022 1:45,2/8/2022 2:00,0,0,0,0,0,0,0
3,1,2/8/2022 1:45,2/8/2022 2:00,1,0,0,0,0,0,0
3,2,2/8/2022 1:45,2/8/2022 2:00,0,0,0,0,0,0,0
3,4,2/8/2022 1:45,2/8/2022 2:00,0,0,0,0,0,0,0
4,1,2/8/2022 1:45,2/8/2022 2:00,0,0,0,0,0,0,0
4,2,2/8/2022 1:45,2/8/2022 2:00,0,0,0,0,0,0,0
4,3,2/8/2022 1:45,2/8/2022 2:00,0,0,0,0,0,0,0
1,2,2/8/2022 2:00,2/8/2022 2:15,1,0,0,0,0,1,0
1,3,2/8/2022 2:00,2/8/2022 2:15,0,0,0,0,0,0,0
1,4,2/8/2022 2:00,2/8/2022 2:15,0,0,0,0,0,0,0
2,1,2/8/2022 2:00,2/8/2022 2:15,2,0,0,0,0,0,0
2,3,2/8/2022 2:00,2/8/2022 2:15,1,0,0,0,0,0,0
2,4,2/8/2022 2:00,2/8/2022 2:15,0,0,0,0,0,0,0
3,1,2/8/2022 2:00,2/8/2022 2:15,2,0,0,0,0,0,0
3,2,2/8/2022 2:00,2/8/2022 2:15,0,0,0,0,0,0,0
3,4,2/8/2022 2:00,2/8/2022 2:15,0,0,0,0,0,0,0
4,1,2/8/2022 2:00,2/8/2022 2:15,0,0,0,0,0,0,0
4,2,2/8/2022 2:00,2/8/2022 2:15,0,0,0,0,0,0,0
4,3,2/8/2022 2:00,2/8/2022 2:15,0,0,0,0,0,0,0
1,2,2/8/2022 2:15,2/8/2022 2:30,0,0,0,1,0,2,0
1,3,2/8/2022 2:15,2/8/2022 2:30,0,0,0,0,0,1,0
1,4,2/8/2022 2:15,2/8/2022 2:30,0,0,0,0,0,0,0
2,1,2/8/2022 2:15,2/8/2022 2:30,0,0,0,2,0,1,0
2,3,2/8/2022 2:15,2/8/2022 2:30,1,0,0,0,0,0,0
2,4,2/8/2022 2:15,2/8/2022 2:30,0,0,0,0,0,0,0
3,1,2/8/2022 2:15,2/8/2022 2:30,0,0,0,0,0,0,0
3,2,2/8/2022 2:15,2/8/2022 2:30,0,0,0,0,0,0,0
3,4,2/8/2022 2:15,2/8/2022 2:30,0,0,0,0,0,0,0
4,1,2/8/2022 2:15,2/8/2022 2:30,0,0,0,0,0,0,0
4,2,2/8/2022 2:15,2/8/2022 2:30,0,0,0,0,0,0,0
4,3,2/8/2022 2:15,2/8/2022 2:30,0,0,0,0,0,0,0
1,2,2/8/2022 2:30,2/8/2022 2:45,1,0,0,0,0,0,0
1,3,2/8/2022 2:30,2/8/2022 2:45,1,0,0,1,0,1,0
1,4,2/8/2022 2:30,2/8/2022 2:45,0,0,0,0,0,0,0
2,1,2/8/2022 2:30,2/8/2022 2:45,0,0,0,1,0,0,0
2,3,2/8/2022 2:30,2/8/2022 2:45,0,0,0,0,0,0,0
2,4,2/8/2022 2:30,2/8/2022 2:45,0,0,0,0,0,0,0
3,1,2/8/2022 2:30,2/8/2022 2:45,1,0,0,0,0,0,0
3,2,2/8/2022 2:30,2/8/2022 2:45,0,0,0,0,0,0,0
3,4,2/8/2022 2:30,2/8/2022 2:45,0,0,0,0,0,0,0
4,1,2/8/2022 2:30,2/8/2022 2:45,0,0,0,0,0,0,0
4,2,2/8/2022 2:30,2/8/2022 2:45,0,0,0,0,0,0,0
4,3,2/8/2022 2:30,2/8/2022 2:45,0,0,0,0,0,0,0
1,2,2/8/2022 2:45,2/8/2022 3:00,1,0,0,0,0,2,0
1,3,2/8/2022 2:45,2/8/2022 3:00,1,0,0,0,0,0,0
1,4,2/8/2022 2:45,2/8/2022 3:00,0,0,0,0,0,0,0
2,1,2/8/2022 2:45,2/8/2022 3:00,0,0,0,0,0,0,0
2,3,2/8/2022 2:45,2/8/2022 3:00,0,0,0,0,0,0,0
2,4,2/8/2022 2:45,2/8/2022 3:00,0,0,0,0,0,0,0
3,1,2/8/2022 2:45,2/8/2022 3:00,0,0,0,0,0,0,0
3,2,2/8/2022 2:45,2/8/2022 3:00,2,0,0,1,1,0,0
3,4,2/8/2022 2:45,2/8/2022 3:00,0,0,0,0,0,0,0
4,1,2/8/2022 2:45,2/8/2022 3:00,0,0,0,0,0,0,0
4,2,2/8/2022 2:45,2/8/2022 3:00,0,0,0,0,0,0,0
4,3,2/8/2022 2:45,2/8/2022 3:00,0,0,0,0,0,0,0
1,2,2/8/2022 3:00,2/8/2022 3:15,3,0,0,0,0,2,0
1,3,2/8/2022 3:00,2/8/2022 3:15,0,0,0,0,0,0,0
1,4,2/8/2022 3:00,2/8/2022 3:15,0,0,0,0,0,0,0
2,1,2/8/2022 3:00,2/8/2022 3:15,0,0,0,0,0,2,0
2,3,2/8/2022 3:00,2/8/2022 3:15,1,0,0,0,0,0,0
2,4,2/8/2022 3:00,2/8/2022 3:15,0,0,0,0,0,0,0
3,1,2/8/2022 3:00,2/8/2022 3:15,1,0,0,0,0,0,0
3,2,2/8/2022 3:00,2/8/2022 3:15,0,0,0,0,0,0,0
3,4,2/8/2022 3:00,2/8/2022 3:15,0,0,0,0,0,0,0
4,1,2/8/2022 3:00,2/8/2022 3:15,0,0,0,0,0,0,0
4,2,2/8/2022 3:00,2/8/2022 3:15,0,0,0,0,0,0,0
4,3,2/8/2022 3:00,2/8/2022 3:15,0,0,0,0,0,0,0
1,2,2/8/2022 3:15,2/8/2022 3:30,5,0,0,2,0,0,0
1,3,2/8/2022 3:15,2/8/2022 3:30,0,0,0,0,0,1,0
1,4,2/8/2022 3:15,2/8/2022 3:30,0,0,0,0,0,0,0
2,1,2/8/2022 3:15,2/8/2022 3:30,2,0,0,0,0,0,0
2,3,2/8/2022 3:15,2/8/2022 3:30,1,0,0,0,0,0,0
2,4,2/8/2022 3:15,2/8/2022 3:30,0,0,0,0,0,0,0
3,1,2/8/2022 3:15,2/8/2022 3:30,1,0,0,0,0,0,0
3,2,2/8/2022 3:15,2/8/2022 3:30,0,0,0,0,0,0,0
3,4,2/8/2022 3:15,2/8/2022 3:30,0,0,0,0,0,0,0
4,1,2/8/2022 3:15,2/8/2022 3:30,0,0,0,0,0,0,0
4,2,2/8/2022 3:15,2/8/2022 3:30,0,0,0,0,0,0,0
4,3,2/8/2022 3:15,2/8/2022 3:30,0,0,0,0,0,0,0
1,2,2/8/2022 3:30,2/8/2022 3:45,1,0,0,0,0,0,0
1,3,2/8/2022 3:30,2/8/2022 3:45,0,0,0,0,0,1,0
1,4,2/8/2022 3:30,2/8/2022 3:45,0,0,0,0,0,0,0
2,1,2/8/2022 3:30,2/8/2022 3:45,4,0,0,0,0,0,0
2,3,2/8/2022 3:30,2/8/2022 3:45,0,0,0,0,0,0,0
2,4,2/8/2022 3:30,2/8/2022 3:45,0,0,0,0,0,0,0
3,1,2/8/2022 3:30,2/8/2022 3:45,0,0,0,0,0,0,0
3,2,2/8/2022 3:30,2/8/2022 3:45,1,0,0,0,0,0,0
3,4,2/8/2022 3:30,2/8/2022 3:45,0,0,0,0,0,0,0
4,1,2/8/2022 3:30,2/8/2022 3:45,0,0,0,0,0,0,0
4,2,2/8/2022 3:30,2/8/2022 3:45,1,0,0,0,0,0,0
4,3,2/8/2022 3:30,2/8/2022 3:45,0,0,0,0,0,0,0
1,2,2/8/2022 3:45,2/8/2022 4:00,1,0,0,2,0,1,0
1,3,2/8/2022 3:45,2/8/2022 4:00,1,0,0,0,0,0,0
1,4,2/8/2022 3:45,2/8/2022 4:00,0,0,0,0,0,0,0
2,1,2/8/2022 3:45,2/8/2022 4:00,1,0,0,0,0,0,0
2,3,2/8/2022 3:45,2/8/2022 4:00,1,0,0,0,0,0,0
2,4,2/8/2022 3:45,2/8/2022 4:00,0,0,0,0,0,0,0
3,1,2/8/2022 3:45,2/8/2022 4:00,1,0,0,2,0,0,0
3,2,2/8/2022 3:45,2/8/2022 4:00,2,0,0,1,0,0,0
3,4,2/8/2022 3:45,2/8/2022 4:00,0,0,0,0,0,0,0
4,1,2/8/2022 3:45,2/8/2022 4:00,0,0,0,0,0,0,0
4,2,2/8/2022 3:45,2/8/2022 4:00,0,0,0,0,0,0,0
4,3,2/8/2022 3:45,2/8/2022 4:00,0,0,0,0,0,0,0
1,2,2/8/2022 4:00,2/8/2022 4:15,5,0,0,1,0,0,0
1,3,2/8/2022 4:00,2/8/2022 4:15,1,0,0,0,0,0,0
1,4,2/8/2022 4:00,2/8/2022 4:15,0,0,0,0,0,0,0
2,1,2/8/2022 4:00,2/8/2022 4:15,2,0,0,0,0,1,0
2,3,2/8/2022 4:00,2/8/2022 4:15,0,0,0,0,0,0,0
2,4,2/8/2022 4:00,2/8/2022 4:15,0,0,0,0,0,0,0
3,1,2/8/2022 4:00,2/8/2022 4:15,0,0,0,1,0,0,0
3,2,2/8/2022 4:00,2/8/2022 4:15,3,0,0,0,0,0,0
3,4,2/8/2022 4:00,2/8/2022 4:15,0,0,0,0,0,0,0
4,1,2/8/2022 4:00,2/8/2022 4:15,0,0,0,0,0,0,0
4,2,2/8/2022 4:00,2/8/2022 4:15,0,0,0,0,0,0,0
4,3,2/8/2022 4:00,2/8/2022 4:15,0,0,0,0,0,0,0
1,2,2/8/2022 4:15,2/8/2022 4:30,6,0,0,0,0,0,0
1,3,2/8/2022 4:15,2/8/2022 4:30,3,0,0,0,0,0,0
1,4,2/8/2022 4:15,2/8/2022 4:30,0,0,0,0,0,0,0
2,1,2/8/2022 4:15,2/8/2022 4:30,2,0,0,0,0,0,0
2,3,2/8/2022 4:15,2/8/2022 4:30,1,0,0,0,1,0,0
2,4,2/8/2022 4:15,2/8/2022 4:30,0,0,0,0,0,0,0
3,1,2/8/2022 4:15,2/8/2022 4:30,1,0,0,0,0,0,0
3,2,2/8/2022 4:15,2/8/2022 4:30,3,0,0,0,0,0,0
3,4,2/8/2022 4:15,2/8/2022 4:30,0,0,0,0,0,0,0
4,1,2/8/2022 4:15,2/8/2022 4:30,0,0,0,0,0,0,0
4,2,2/8/2022 4:15,2/8/2022 4:30,0,0,0,0,0,0,0
4,3,2/8/2022 4:15,2/8/2022 4:30,0,0,0,0,0,0,0
1,2,2/8/2022 4:30,2/8/2022 4:45,13,0,0,1,1,0,0
1,3,2/8/2022 4:30,2/8/2022 4:45,2,0,0,0,0,0,0
1,4,2/8/2022 4:30,2/8/2022 4:45,0,0,0,0,0,0,0
2,1,2/8/2022 4:30,2/8/2022 4:45,3,0,0,0,0,1,0
2,3,2/8/2022 4:30,2/8/2022 4:45,0,0,0,0,0,0,0
2,4,2/8/2022 4:30,2/8/2022 4:45,0,0,0,0,0,0,0
3,1,2/8/2022 4:30,2/8/2022 4:45,2,0,0,1,0,0,0
3,2,2/8/2022 4:30,2/8/2022 4:45,4,0,0,0,0,0,0
3,4,2/8/2022 4:30,2/8/2022 4:45,0,0,0,0,0,0,0
4,1,2/8/2022 4:30,2/8/2022 4:45,0,0,0,0,0,0,0
4,2,2/8/2022 4:30,2/8/2022 4:45,0,0,0,0,0,0,0
4,3,2/8/2022 4:30,2/8/2022 4:45,0,0,0,0,0,0,0
1,2,2/8/2022 4:45,2/8/2022 5:00,17,0,0,1,0,0,0
1,3,2/8/2022 4:45,2/8/2022 5:00,2,0,0,0,0,0,0
1,4,2/8/2022 4:45,2/8/2022 5:00,0,0,0,0,0,0,0
2,1,2/8/2022 4:45,2/8/2022 5:00,3,0,0,0,0,0,0
2,3,2/8/2022 4:45,2/8/2022 5:00,2,0,0,1,0,0,0
2,4,2/8/2022 4:45,2/8/2022 5:00,0,0,0,0,0,0,0
3,1,2/8/2022 4:45,2/8/2022 5:00,5,0,0,0,0,0,0
3,2,2/8/2022 4:45,2/8/2022 5:00,3,0,0,2,0,0,0
3,4,2/8/2022 4:45,2/8/2022 5:00,0,0,0,0,0,0,0
4,1,2/8/2022 4:45,2/8/2022 5:00,0,0,0,0,0,0,0
4,2,2/8/2022 4:45,2/8/2022 5:00,0,0,0,0,0,0,0
4,3,2/8/2022 4:45,2/8/2022 5:00,0,0,0,0,0,0,0
1,2,2/8/2022 5:00,2/8/2022 5:15,35,0,0,0,0,0,0
1,3,2/8/2022 5:00,2/8/2022 5:15,6,0,0,1,1,2,0
1,4,2/8/2022 5:00,2/8/2022 5:15,0,0,0,0,0,0,0
2,1,2/8/2022 5:00,2/8/2022 5:15,5,0,0,0,3,1,0
2,3,2/8/2022 5:00,2/8/2022 5:15,4,0,0,0,0,0,0
2,4,2/8/2022 5:00,2/8/2022 5:15,0,0,0,0,0,0,0
3,1,2/8/2022 5:00,2/8/2022 5:15,5,0,0,0,0,0,0
3,2,2/8/2022 5:00,2/8/2022 5:15,14,0,0,1,0,0,0
3,4,2/8/2022 5:00,2/8/2022 5:15,0,0,0,0,0,0,0
4,1,2/8/2022 5:00,2/8/2022 5:15,0,0,0,0,0,0,0
4,2,2/8/2022 5:00,2/8/2022 5:15,0,0,0,0,0,0,0
4,3,2/8/2022 5:00,2/8/2022 5:15,0,0,0,0,0,0,0
1,2,2/8/2022 5:15,2/8/2022 5:30,48,0,0,1,0,3,0
1,3,2/8/2022 5:15,2/8/2022 5:30,6,0,0,0,0,0,0
1,4,2/8/2022 5:15,2/8/2022 5:30,0,0,0,0,0,0,0
2,1,2/8/2022 5:15,2/8/2022 5:30,25,0,0,0,0,2,1
2,3,2/8/2022 5:15,2/8/2022 5:30,10,0,0,1,0,0,0
2,4,2/8/2022 5:15,2/8/2022 5:30,0,0,0,0,0,0,0
3,1,2/8/2022 5:15,2/8/2022 5:30,5,0,0,1,0,1,0
3,2,2/8/2022 5:15,2/8/2022 5:30,28,0,0,0,0,0,0
3,4,2/8/2022 5:15,2/8/2022 5:30,0,0,0,0,0,0,0
4,1,2/8/2022 5:15,2/8/2022 5:30,0,0,0,0,0,0,0
4,2,2/8/2022 5:15,2/8/2022 5:30,2,0,0,0,0,0,0
4,3,2/8/2022 5:15,2/8/2022 5:30,0,0,0,0,0,0,0
1,2,2/8/2022 5:30,2/8/2022 5:45,82,0,0,4,0,0,2
1,3,2/8/2022 5:30,2/8/2022 5:45,8,0,0,0,0,0,0
1,4,2/8/2022 5:30,2/8/2022 5:45,0,0,0,0,0,0,0
2,1,2/8/2022 5:30,2/8/2022 5:45,25,0,0,0,0,0,0
2,3,2/8/2022 5:30,2/8/2022 5:45,18,0,0,0,0,1,0
2,4,2/8/2022 5:30,2/8/2022 5:45,0,0,0,0,0,0,0
3,1,2/8/2022 5:30,2/8/2022 5:45,7,0,0,1,0,1,0
3,2,2/8/2022 5:30,2/8/2022 5:45,33,0,0,1,0,0,0
3,4,2/8/2022 5:30,2/8/2022 5:45,1,0,0,0,0,0,0
4,1,2/8/2022 5:30,2/8/2022 5:45,0,0,0,0,0,0,0
4,2,2/8/2022 5:30,2/8/2022 5:45,0,0,0,0,0,0,0
4,3,2/8/2022 5:30,2/8/2022 5:45,0,0,0,0,0,0,0
1,2,2/8/2022 5:45,2/8/2022 6:00,57,0,0,0,3,1,0
1,3,2/8/2022 5:45,2/8/2022 6:00,16,0,0,0,1,1,0
1,4,2/8/2022 5:45,2/8/2022 6:00,0,0,0,0,0,0,0
2,1,2/8/2022 5:45,2/8/2022 6:00,14,0,0,0,1,1,1
2,3,2/8/2022 5:45,2/8/2022 6:00,13,0,0,0,0,0,0
2,4,2/8/2022 5:45,2/8/2022 6:00,0,0,0,0,0,0,0
3,1,2/8/2022 5:45,2/8/2022 6:00,9,0,0,1,0,1,0
3,2,2/8/2022 5:45,2/8/2022 6:00,36,0,0,1,0,0,0
3,4,2/8/2022 5:45,2/8/2022 6:00,0,0,0,0,0,0,0
4,1,2/8/2022 5:45,2/8/2022 6:00,0,0,0,0,0,0,0
4,2,2/8/2022 5:45,2/8/2022 6:00,0,0,0,0,0,0,0
4,3,2/8/2022 5:45,2/8/2022 6:00,0,0,0,0,0,0,0
1,2,2/8/2022 6:00,2/8/2022 6:15,76,0,0,3,0,1,1
1,3,2/8/2022 6:00,2/8/2022 6:15,11,0,0,3,0,0,0
1,4,2/8/2022 6:00,2/8/2022 6:15,0,0,0,0,0,0,0
2,1,2/8/2022 6:00,2/8/2022 6:15,21,0,0,0,0,1,1
2,3,2/8/2022 6:00,2/8/2022 6:15,16,0,0,0,0,0,0
2,4,2/8/2022 6:00,2/8/2022 6:15,0,0,0,0,0,0,0
3,1,2/8/2022 6:00,2/8/2022 6:15,12,0,0,2,0,0,0
3,2,2/8/2022 6:00,2/8/2022 6:15,28,0,0,0,0,0,0
3,4,2/8/2022 6:00,2/8/2022 6:15,0,0,0,0,0,0,0
4,1,2/8/2022 6:00,2/8/2022 6:15,0,0,0,0,0,0,0
4,2,2/8/2022 6:00,2/8/2022 6:15,0,0,0,0,0,0,0
4,3,2/8/2022 6:00,2/8/2022 6:15,0,0,0,0,0,0,0
1,2,2/8/2022 6:15,2/8/2022 6:30,77,0,0,3,0,2,0
1,3,2/8/2022 6:15,2/8/2022 6:30,12,0,0,0,0,0,0
1,4,2/8/2022 6:15,2/8/2022 6:30,0,0,0,1,0,0,0
2,1,2/8/2022 6:15,2/8/2022 6:30,23,0,0,1,2,2,1
2,3,2/8/2022 6:15,2/8/2022 6:30,21,0,0,0,0,0,0
2,4,2/8/2022 6:15,2/8/2022 6:30,0,0,0,0,0,0,0
3,1,2/8/2022 6:15,2/8/2022 6:30,11,0,0,1,0,0,0
3,2,2/8/2022 6:15,2/8/2022 6:30,36,0,0,1,0,0,0
3,4,2/8/2022 6:15,2/8/2022 6:30,1,0,0,0,0,0,0
4,1,2/8/2022 6:15,2/8/2022 6:30,0,0,0,0,0,0,0
4,2,2/8/2022 6:15,2/8/2022 6:30,1,0,0,0,0,0,0
4,3,2/8/2022 6:15,2/8/2022 6:30,0,0,0,0,0,0,0
1,2,2/8/2022 6:30,2/8/2022 6:45,102,0,0,6,3,2,3
1,3,2/8/2022 6:30,2/8/2022 6:45,30,1,0,3,0,1,0
1,4,2/8/2022 6:30,2/8/2022 6:45,0,0,0,0,0,0,0
2,1,2/8/2022 6:30,2/8/2022 6:45,24,0,0,4,2,3,2
2,3,2/8/2022 6:30,2/8/2022 6:45,29,0,0,5,2,0,0
2,4,2/8/2022 6:30,2/8/2022 6:45,0,0,0,0,0,0,0
3,1,2/8/2022 6:30,2/8/2022 6:45,18,0,0,0,1,0,0
3,2,2/8/2022 6:30,2/8/2022 6:45,64,0,0,4,0,0,0
3,4,2/8/2022 6:30,2/8/2022 6:45,0,0,0,0,0,0,0
4,1,2/8/2022 6:30,2/8/2022 6:45,0,0,0,0,0,0,0
4,2,2/8/2022 6:30,2/8/2022 6:45,0,0,0,0,0,0,0
4,3,2/8/2022 6:30,2/8/2022 6:45,0,0,0,0,0,0,0
1,2,2/8/2022 6:45,2/8/2022 7:00,112,0,0,3,5,3,0
1,3,2/8/2022 6:45,2/8/2022 7:00,31,0,0,4,0,1,0
1,4,2/8/2022 6:45,2/8/2022 7:00,0,0,0,0,0,0,0
2,1,2/8/2022 6:45,2/8/2022 7:00,27,0,0,3,3,0,2
2,3,2/8/2022 6:45,2/8/2022 7:00,38,0,0,2,0,0,0
2,4,2/8/2022 6:45,2/8/2022 7:00,0,0,0,0,0,0,0
3,1,2/8/2022 6:45,2/8/2022 7:00,22,0,0,2,1,1,0
3,2,2/8/2022 6:45,2/8/2022 7:00,54,0,0,5,0,0,1
3,4,2/8/2022 6:45,2/8/2022 7:00,0,0,0,0,0,0,0
4,1,2/8/2022 6:45,2/8/2022 7:00,0,0,0,0,0,0,0
4,2,2/8/2022 6:45,2/8/2022 7:00,0,0,0,0,0,0,0
4,3,2/8/2022 6:45,2/8/2022 7:00,0,0,0,0,0,0,0
1,2,2/8/2022 7:00,2/8/2022 7:15,135,0,0,5,3,1,4
1,3,2/8/2022 7:00,2/8/2022 7:15,19,0,0,1,0,2,0
1,4,2/8/2022 7:00,2/8/2022 7:15,0,0,0,0,0,0,0
2,1,2/8/2022 7:00,2/8/2022 7:15,35,0,0,3,3,1,0
2,3,2/8/2022 7:00,2/8/2022 7:15,26,0,0,0,4,0,0
2,4,2/8/2022 7:00,2/8/2022 7:15,0,0,0,0,0,0,0
3,1,2/8/2022 7:00,2/8/2022 7:15,21,0,0,4,1,1,0
3,2,2/8/2022 7:00,2/8/2022 7:15,71,0,0,4,0,0,1
3,4,2/8/2022 7:00,2/8/2022 7:15,0,0,0,0,0,0,0
4,1,2/8/2022 7:00,2/8/2022 7:15,0,0,0,0,0,0,0
4,2,2/8/2022 7:00,2/8/2022 7:15,0,0,0,0,0,0,0
